Social Media,Favorite song,Party,Calories,Coffees
117.92,ACDC-ThunderStruck,Federalists,366.89,8.32
118.78,Other,Know_Nothings,550.49,6.06
115.74,Rage_Against_The_Machine-Testify,Federalists,585.6,2.66
119.48,ACDC-ThunderStruck,Federalists,376.69,8.11
123.68,Drake-Gods_Plan,Know_Nothings,374.23,10.67
116.38,Drake-Gods_Plan,Know_Nothings,374.59,10.62
117.72,Drake-Gods_Plan,Know_Nothings,514.4,7.02
119.99,Camila_Cabello-Havana,Know_It_Alls,469.46,10.71
116.03,Ed_Sheeran-Perfect,Federalists,474.19,5.39
115.03,Other,Know_Nothings,462.14,8.26
120.78,Camila_Cabello-Havana,Know_It_Alls,546.33,8.79
121.94,Drake-Gods_Plan,Know_Nothings,577.71,5.39
117.23,Drake-Gods_Plan,Know_Nothings,525.99,6.71
119.6,Camila_Cabello-Havana,Know_It_Alls,510.18,9.67
118.73,Drake-Gods_Plan,Know_Nothings,423.41,9.29
117.26,ACDC-ThunderStruck,Federalists,316.42,9.45
118.5,Rage_Against_The_Machine-Testify,Know_Somethings,128.84,21.97
120.15,Drake-Gods_Plan,Federalists,558.5,3.26
118.81,ACDC-ThunderStruck,Federalists,414.12,7.07
118.34,Rage_Against_The_Machine-Testify,Federalists,265.52,10.96
118.25,Ed_Sheeran-Perfect,Federalists,269.82,10.62
123.18,ACDC-ThunderStruck,Federalists,533.55,3.92
118.99,Camila_Cabello-Havana,Know_It_Alls,298.58,15.04
118.47,Ed_Sheeran-Perfect,Federalists,533.22,3.98
118.68,Other,Federalists,399.29,7.38
125.11,Drake-Gods_Plan,Know_Nothings,516.01,7.13
120.61,Ed_Sheeran-Perfect,Federalists,451.62,6.06
122.47,ACDC-ThunderStruck,Know_Somethings,168.76,20.91
124.04,Rage_Against_The_Machine-Testify,Know_Somethings,504.38,12.36
128.19,Other,Know_Nothings,477.03,7.89
124.52,ACDC-ThunderStruck,Federalists,236.47,11.61
116.45,Ed_Sheeran-Perfect,Federalists,570.55,2.96
121.68,Other,Know_Nothings,570.32,5.74
118.03,ACDC-ThunderStruck,Know_Nothings,464.3,8.18
119.91,Mozart-Die_Zauberflote,Know_It_Alls,403.13,12.41
126.27,Camila_Cabello-Havana,Know_It_Alls,462.03,10.97
121.08,Drake-Gods_Plan,Know_Nothings,481.15,7.71
126.52,Other,Federalists,419.4,6.91
115.75,ACDC-ThunderStruck,Know_Nothings,403.87,9.77
120.35,Drake-Gods_Plan,Know_Nothings,282.13,12.9
114.77,Mozart-Die_Zauberflote,Know_Nothings,282.29,12.88
117.74,Rage_Against_The_Machine-Testify,Know_Nothings,405.28,9.79
120.82,Rage_Against_The_Machine-Testify,Know_Somethings,367.8,15.95
118.92,Drake-Gods_Plan,Know_It_Alls,457.09,10.97
125.36,ACDC-ThunderStruck,Know_Nothings,542.92,6.17
123.36,Ed_Sheeran-Perfect,Federalists,551.4,3.44
116.03,Other,Know_Nothings,427.9,9.13
118.48,Ed_Sheeran-Perfect,Federalists,240.29,11.48
122.2,Drake-Gods_Plan,Know_Nothings,442.16,8.87
116.09,ACDC-ThunderStruck,Federalists,302.62,9.75
121.51,Drake-Gods_Plan,Know_Nothings,190.64,15.38
121.58,Mozart-Die_Zauberflote,Know_It_Alls,450.63,11.3
123.52,Drake-Gods_Plan,Know_It_Alls,294.76,15.22
117.73,Drake-Gods_Plan,Know_Nothings,565.8,5.75
128.82,ACDC-ThunderStruck,Federalists,373.28,8.08
116.61,Camila_Cabello-Havana,Know_It_Alls,331.47,14.22
127.51,Rage_Against_The_Machine-Testify,Know_Somethings,489.75,12.69
123.45,Rage_Against_The_Machine-Testify,Know_Somethings,383.52,15.56
123.35,Camila_Cabello-Havana,Federalists,448.3,6.06
115.39,Ed_Sheeran-Perfect,Know_Nothings,320.74,11.98
127.42,Mozart-Die_Zauberflote,Federalists,249.39,11.17
120.34,Drake-Gods_Plan,Know_Somethings,421.06,14.3
119.45,Rage_Against_The_Machine-Testify,Know_Somethings,354.84,16.1
122.46,Rage_Against_The_Machine-Testify,Federalists,431.96,6.66
122.07,ACDC-ThunderStruck,Know_It_Alls,597.9,7.53
120.84,Rage_Against_The_Machine-Testify,Know_It_Alls,401.99,12.39
116.79,Camila_Cabello-Havana,Know_It_Alls,378.18,12.97
120.28,Other,Know_Nothings,454.53,8.59
121.09,Other,Federalists,394.49,7.57
119.56,Ed_Sheeran-Perfect,Federalists,430.33,6.47
119.83,Rage_Against_The_Machine-Testify,Know_It_Alls,397.65,12.62
116.65,Mozart-Die_Zauberflote,Know_It_Alls,426.53,11.84
120.64,Drake-Gods_Plan,Know_Nothings,475.99,7.96
121.43,Ed_Sheeran-Perfect,Federalists,493.11,4.99
125.48,Drake-Gods_Plan,Federalists,391.38,7.59
124.94,Rage_Against_The_Machine-Testify,Know_Somethings,281.9,17.95
118.52,Drake-Gods_Plan,Federalists,492.15,4.94
122.2,Rage_Against_The_Machine-Testify,Know_Nothings,359.08,10.95
116.9,Rage_Against_The_Machine-Testify,Know_Somethings,259.28,18.43
117.07,Camila_Cabello-Havana,Know_It_Alls,459.14,10.9
118.07,Ed_Sheeran-Perfect,Federalists,402.51,7.2
115.57,Ed_Sheeran-Perfect,Federalists,569.41,3.1
122.23,Other,Know_Nothings,489.8,7.65
116.67,Rage_Against_The_Machine-Testify,Know_Nothings,282.92,12.82
125.9,Ed_Sheeran-Perfect,Federalists,396.92,7.46
131.32,Camila_Cabello-Havana,Federalists,501.68,4.68
118.3,Rage_Against_The_Machine-Testify,Know_Somethings,574.01,10.62
124.72,ACDC-ThunderStruck,Federalists,349.86,8.77
117.87,ACDC-ThunderStruck,Federalists,329.15,9.32
121.22,Mozart-Die_Zauberflote,Know_It_Alls,423.8,11.91
119.69,Drake-Gods_Plan,Federalists,404.75,7.21
121.02,Camila_Cabello-Havana,Know_It_Alls,553.41,8.61
116.58,Rage_Against_The_Machine-Testify,Know_Somethings,476.06,13.07
120.32,Camila_Cabello-Havana,Federalists,342.82,8.79
120.43,Other,Know_Nothings,436.57,8.9
122.46,ACDC-ThunderStruck,Know_It_Alls,139.59,19.17
122.95,Camila_Cabello-Havana,Federalists,406.89,7.19
121.36,Camila_Cabello-Havana,Know_It_Alls,422.82,11.86
117.27,ACDC-ThunderStruck,Federalists,178.19,13.01
121.74,Mozart-Die_Zauberflote,Know_It_Alls,385.5,12.83
121.12,Other,Know_It_Alls,399.4,12.41
117.78,Mozart-Die_Zauberflote,Know_Nothings,275.92,13.11
118.48,Drake-Gods_Plan,Know_Nothings,501.39,7.35
123.49,Drake-Gods_Plan,Know_Nothings,466.11,8.41
119.83,ACDC-ThunderStruck,Federalists,446.35,6.22
119.41,Ed_Sheeran-Perfect,Federalists,431.59,6.61
123.71,ACDC-ThunderStruck,Know_Somethings,674.55,7.96
122.45,Rage_Against_The_Machine-Testify,Know_Somethings,437.73,13.99
124.59,Ed_Sheeran-Perfect,Know_Nothings,392.27,10.09
124.33,Other,Know_Nothings,456.2,8.35
117.19,Drake-Gods_Plan,Know_Nothings,474.55,8.05
121.57,Drake-Gods_Plan,Federalists,465.54,5.68
115.16,Drake-Gods_Plan,Know_Nothings,426.74,9.17
117.38,Camila_Cabello-Havana,Know_It_Alls,274.24,15.61
122.08,Rage_Against_The_Machine-Testify,Know_It_Alls,288.58,15.27
115.23,Camila_Cabello-Havana,Know_It_Alls,437.31,11.53
120.56,Other,Know_It_Alls,679.43,5.43
116.23,Camila_Cabello-Havana,Know_It_Alls,340.35,14.05
117.53,Drake-Gods_Plan,Know_Nothings,480.96,7.93
124.42,Drake-Gods_Plan,Know_Nothings,473.14,8.22
120.12,ACDC-ThunderStruck,Federalists,399.19,7.44
120.48,Camila_Cabello-Havana,Know_It_Alls,358.8,13.42
120.56,ACDC-ThunderStruck,Know_Somethings,486.99,12.75
122.78,ACDC-ThunderStruck,Federalists,411.65,7.11
118.32,Rage_Against_The_Machine-Testify,Know_Somethings,440.02,13.82
121.66,Mozart-Die_Zauberflote,Know_It_Alls,203.46,17.47
123.35,Camila_Cabello-Havana,Know_Nothings,328.6,11.82
119.26,ACDC-ThunderStruck,Know_Nothings,393.68,10.06
114.59,Ed_Sheeran-Perfect,Federalists,391.39,7.63
123.7,Ed_Sheeran-Perfect,Know_It_Alls,412.86,12.11
117.42,Ed_Sheeran-Perfect,Federalists,455.32,5.86
117.91,Ed_Sheeran-Perfect,Federalists,354.59,8.59
127.03,Ed_Sheeran-Perfect,Federalists,331.26,9.14
120.46,ACDC-ThunderStruck,Federalists,433.25,6.46
117.44,Camila_Cabello-Havana,Know_Somethings,306.04,17.36
116.52,Rage_Against_The_Machine-Testify,Federalists,402.56,7.2
118.86,Mozart-Die_Zauberflote,Know_It_Alls,414.07,12.2
126.67,Ed_Sheeran-Perfect,Know_It_Alls,503.94,9.82
122.18,Mozart-Die_Zauberflote,Know_It_Alls,350.5,13.72
120.99,Camila_Cabello-Havana,Know_It_Alls,331.89,14.13
124.01,Ed_Sheeran-Perfect,Federalists,437.51,6.42
123.15,Rage_Against_The_Machine-Testify,Know_Somethings,314.46,17.05
119,Drake-Gods_Plan,Know_Nothings,309.44,12.3
115.8,Drake-Gods_Plan,Know_Nothings,424.56,9.32
119.41,Drake-Gods_Plan,Know_Nothings,567.52,5.66
122.13,Ed_Sheeran-Perfect,Federalists,278.29,10.47
120.9,Rage_Against_The_Machine-Testify,Know_Nothings,547.77,6.22
115.43,Ed_Sheeran-Perfect,Know_Nothings,264.71,13.46
118.49,Drake-Gods_Plan,Know_Nothings,413.66,9.71
121.29,Other,Know_Nothings,256.61,13.63
120.67,ACDC-ThunderStruck,Know_It_Alls,314.15,14.76
118.21,Other,Federalists,531.65,3.99
117.8,Rage_Against_The_Machine-Testify,Federalists,257.37,11.05
117.01,Rage_Against_The_Machine-Testify,Know_Somethings,339.23,16.43
119.09,Camila_Cabello-Havana,Know_It_Alls,330.39,14.27
119.13,Other,Know_Nothings,480.9,7.89
123.49,Ed_Sheeran-Perfect,Federalists,252.75,11.15
115.76,Drake-Gods_Plan,Know_Nothings,508.02,7.17
119.97,Ed_Sheeran-Perfect,Federalists,341.63,8.75
122.56,Camila_Cabello-Havana,Know_It_Alls,240,16.61
129.41,Camila_Cabello-Havana,Know_It_Alls,437.51,11.45
121.39,Rage_Against_The_Machine-Testify,Know_Somethings,354.66,16.22
129.23,Drake-Gods_Plan,Know_Nothings,443.26,8.83
117.43,Drake-Gods_Plan,Know_Somethings,521.16,11.93
124.76,Drake-Gods_Plan,Know_Nothings,371.52,10.62
117.09,Ed_Sheeran-Perfect,Federalists,334.07,9.08
124.95,ACDC-ThunderStruck,Federalists,501.15,4.78
118.11,Mozart-Die_Zauberflote,Know_It_Alls,372.92,13.21
116.46,Mozart-Die_Zauberflote,Know_Somethings,314.99,17.25
116.44,Camila_Cabello-Havana,Know_It_Alls,305.5,15.01
117.8,Rage_Against_The_Machine-Testify,Know_Somethings,355.04,16.19
114.49,Ed_Sheeran-Perfect,Federalists,308.96,9.48
119.8,Rage_Against_The_Machine-Testify,Know_Somethings,331.7,16.82
116.78,Drake-Gods_Plan,Know_Nothings,514.34,6.91
129.69,Drake-Gods_Plan,Know_Nothings,277.3,12.99
122.23,Camila_Cabello-Havana,Know_It_Alls,243.97,16.43
118.82,Ed_Sheeran-Perfect,Federalists,430.17,6.51
117.13,Ed_Sheeran-Perfect,Federalists,402.59,7.26
118.08,Drake-Gods_Plan,Know_Nothings,373.64,10.68
119.18,Camila_Cabello-Havana,Know_It_Alls,345.23,13.89
117.92,Drake-Gods_Plan,Know_Nothings,432.71,9.07
118.19,Camila_Cabello-Havana,Know_It_Alls,374.45,13.1
116.94,Drake-Gods_Plan,Know_Nothings,509.1,7.25
120.77,Ed_Sheeran-Perfect,Federalists,252,11.22
121.97,Camila_Cabello-Havana,Know_It_Alls,521.59,9.46
117.57,Ed_Sheeran-Perfect,Federalists,524.04,4.25
126.31,Rage_Against_The_Machine-Testify,Know_Somethings,407.24,14.94
119.07,Drake-Gods_Plan,Know_Nothings,218.05,14.58
124.03,Camila_Cabello-Havana,Know_It_Alls,257.54,16.13
140.96,Camila_Cabello-Havana,Federalists,440.79,6.26
117.41,Drake-Gods_Plan,Know_It_Alls,380.85,12.92
116.43,Rage_Against_The_Machine-Testify,Federalists,431.82,6.53
120.74,Other,Know_Nothings,519.79,6.79
114.91,Rage_Against_The_Machine-Testify,Know_Somethings,547.75,11.08
119.25,ACDC-ThunderStruck,Federalists,344.42,8.73
118.27,ACDC-ThunderStruck,Know_It_Alls,426.53,11.77
120.65,Ed_Sheeran-Perfect,Know_Nothings,450.13,8.65
119.93,Drake-Gods_Plan,Know_Nothings,368.75,10.58
123.84,ACDC-ThunderStruck,Federalists,430.17,6.54
116.5,Other,Know_Nothings,384.53,10.28
117.92,Rage_Against_The_Machine-Testify,Federalists,373.81,8.2
122.57,Camila_Cabello-Havana,Know_It_Alls,414.05,12.22
125.19,Other,Know_Nothings,496.07,7.44
123.47,Drake-Gods_Plan,Know_Nothings,495.94,7.55
120.92,Camila_Cabello-Havana,Federalists,456.85,5.95
120.81,Drake-Gods_Plan,Federalists,374.45,8.02
117.14,Ed_Sheeran-Perfect,Federalists,298.42,10.06
120.17,ACDC-ThunderStruck,Federalists,574.24,2.93
122.23,Drake-Gods_Plan,Know_Nothings,525.03,6.86
120.44,Ed_Sheeran-Perfect,Federalists,442.71,6.2
118,Ed_Sheeran-Perfect,Federalists,368.32,8.21
116.88,Camila_Cabello-Havana,Know_It_Alls,324.24,14.5
119.7,Other,Know_Nothings,295.23,12.61
122.32,Ed_Sheeran-Perfect,Federalists,413.58,6.91
121.08,Camila_Cabello-Havana,Know_It_Alls,500.75,9.82
129.95,Ed_Sheeran-Perfect,Federalists,373.32,7.92
115.52,Ed_Sheeran-Perfect,Federalists,481.42,5.2
125.64,Ed_Sheeran-Perfect,Federalists,398.89,7.33
118.93,Camila_Cabello-Havana,Know_It_Alls,558.69,8.37
119.66,Ed_Sheeran-Perfect,Federalists,265.4,10.94
120.04,Camila_Cabello-Havana,Know_Nothings,461.72,8.23
119.85,Other,Know_Nothings,391.78,10.1
116.57,Ed_Sheeran-Perfect,Federalists,312.67,9.57
123.25,Other,Federalists,616.08,2
117.87,Camila_Cabello-Havana,Know_It_Alls,483.47,10.37
123.09,Rage_Against_The_Machine-Testify,Know_Somethings,562.56,10.91
114.41,Ed_Sheeran-Perfect,Federalists,491.71,5.02
119.76,Camila_Cabello-Havana,Federalists,291.72,10.18
122.34,Camila_Cabello-Havana,Know_It_Alls,516.86,9.45
122.99,Ed_Sheeran-Perfect,Federalists,271.06,10.55
118.32,Drake-Gods_Plan,Know_Nothings,497.23,7.35
122.27,Ed_Sheeran-Perfect,Federalists,459.11,5.96
120.16,Rage_Against_The_Machine-Testify,Federalists,276.74,10.52
122.09,Ed_Sheeran-Perfect,Know_It_Alls,407.3,12.38
118.36,Ed_Sheeran-Perfect,Federalists,434.17,6.46
121.83,Mozart-Die_Zauberflote,Know_Nothings,429.27,9.07
116.23,Mozart-Die_Zauberflote,Federalists,296.49,9.94
128.13,Other,Federalists,327.89,9.13
120.08,Rage_Against_The_Machine-Testify,Know_Somethings,417.21,14.63
118.09,Ed_Sheeran-Perfect,Federalists,151.91,13.59
117.85,Camila_Cabello-Havana,Know_It_Alls,436.07,11.48
118.08,Ed_Sheeran-Perfect,Know_Nothings,377.59,10.53
121.19,ACDC-ThunderStruck,Federalists,374.4,8.14
119.97,Ed_Sheeran-Perfect,Federalists,218.03,12.01
117.28,Mozart-Die_Zauberflote,Federalists,392.72,7.47
121.27,Rage_Against_The_Machine-Testify,Know_Somethings,369.27,15.8
124.82,Ed_Sheeran-Perfect,Federalists,375.86,8
119.84,ACDC-ThunderStruck,Federalists,336.1,9.16
130.19,Mozart-Die_Zauberflote,Know_It_Alls,477,10.59
116.09,Camila_Cabello-Havana,Know_It_Alls,500.07,9.89
117.16,Other,Know_Nothings,302.92,12.43
117.42,Rage_Against_The_Machine-Testify,Federalists,234.85,11.66
117.87,Camila_Cabello-Havana,Know_It_Alls,478.44,10.43
116.57,Drake-Gods_Plan,Know_It_Alls,395.94,12.55
115.97,Mozart-Die_Zauberflote,Know_It_Alls,466.57,10.82
119.39,Ed_Sheeran-Perfect,Know_Nothings,455.6,8.49
123.37,Mozart-Die_Zauberflote,Know_It_Alls,524.96,9.3
120.36,Rage_Against_The_Machine-Testify,Know_Somethings,303.34,17.48
120.49,ACDC-ThunderStruck,Know_Somethings,434.59,14.03
124.46,Drake-Gods_Plan,Know_Nothings,433.27,9.05
119.94,Camila_Cabello-Havana,Know_It_Alls,402.39,12.39
121.95,Rage_Against_The_Machine-Testify,Know_Nothings,452.38,8.68
119.48,ACDC-ThunderStruck,Federalists,335.48,9.12
116.94,Ed_Sheeran-Perfect,Federalists,299.56,9.75
117.14,Ed_Sheeran-Perfect,Federalists,477.32,5.55
123.92,Mozart-Die_Zauberflote,Know_It_Alls,393.79,12.63
116.69,Drake-Gods_Plan,Know_Somethings,447.03,13.77
117.33,Camila_Cabello-Havana,Know_It_Alls,223.69,16.93
118.54,Mozart-Die_Zauberflote,Federalists,272.57,10.62
123.29,Other,Know_Nothings,247.03,13.85
117.25,Ed_Sheeran-Perfect,Federalists,322.9,9.31
120.63,Mozart-Die_Zauberflote,Know_It_Alls,389.9,12.77
122.12,Ed_Sheeran-Perfect,Federalists,360.14,8.55
123.62,Ed_Sheeran-Perfect,Federalists,280.48,10.46
120.67,Ed_Sheeran-Perfect,Federalists,591.4,2.55
126.02,Mozart-Die_Zauberflote,Know_It_Alls,451.47,11.16
117.06,Other,Know_Nothings,321.56,12.03
123.18,Drake-Gods_Plan,Know_Nothings,326.99,11.81
121.12,Camila_Cabello-Havana,Federalists,292.23,10.22
117.76,Camila_Cabello-Havana,Know_It_Alls,292.03,15.09
119.55,ACDC-ThunderStruck,Know_Nothings,284.32,12.85
118.49,Rage_Against_The_Machine-Testify,Know_Nothings,229.59,14.25
118.39,Ed_Sheeran-Perfect,Know_Nothings,384.88,10.1
118.61,Rage_Against_The_Machine-Testify,Know_Nothings,334.83,11.51
119.59,Ed_Sheeran-Perfect,Know_Nothings,334.31,11.8
116.77,Ed_Sheeran-Perfect,Federalists,236.72,11.53
120.4,Ed_Sheeran-Perfect,Federalists,463.99,5.74
116.23,Ed_Sheeran-Perfect,Federalists,255.01,11.08
115.44,Drake-Gods_Plan,Know_Nothings,462.25,8.39
121.9,Rage_Against_The_Machine-Testify,Know_Somethings,425.78,14.29
117.8,ACDC-ThunderStruck,Know_Nothings,627.55,4.17
115.93,Rage_Against_The_Machine-Testify,Know_Somethings,378.46,15.5
116.52,ACDC-ThunderStruck,Federalists,336.94,8.8
119.59,Rage_Against_The_Machine-Testify,Know_Somethings,284.19,17.89
118.7,Ed_Sheeran-Perfect,Federalists,347.3,8.79
120.12,Mozart-Die_Zauberflote,Know_It_Alls,501.56,9.99
117.9,Mozart-Die_Zauberflote,Know_It_Alls,438.91,11.5
117.65,Ed_Sheeran-Perfect,Federalists,539.54,3.81
123.96,Mozart-Die_Zauberflote,Know_It_Alls,385.66,12.71
115.01,Camila_Cabello-Havana,Know_It_Alls,379.51,13.08
118.42,Rage_Against_The_Machine-Testify,Know_It_Alls,410.28,12.23
119.47,Other,Know_Nothings,356.89,11.06
116.61,Ed_Sheeran-Perfect,Federalists,324.9,9.27
118.89,Ed_Sheeran-Perfect,Know_Nothings,412.25,9.61
127.42,Ed_Sheeran-Perfect,Federalists,372.83,8.12
119.36,Other,Know_Nothings,458.77,8.34
123.9,Camila_Cabello-Havana,Know_It_Alls,324.24,14.45
117.77,Mozart-Die_Zauberflote,Know_It_Alls,284.99,15.32
118.59,Ed_Sheeran-Perfect,Federalists,349.63,8.6
121.12,Drake-Gods_Plan,Know_Nothings,253.81,13.69
122.3,Camila_Cabello-Havana,Federalists,338.22,9.04
116.09,Ed_Sheeran-Perfect,Federalists,336.66,9.07
116.69,ACDC-ThunderStruck,Federalists,394.76,7.47
118.75,Ed_Sheeran-Perfect,Know_Nothings,367.21,10.69
114.65,Drake-Gods_Plan,Federalists,409.27,7.25
129.23,Drake-Gods_Plan,Know_It_Alls,530.68,9.15
122.08,Ed_Sheeran-Perfect,Federalists,419.92,6.75
115.53,Camila_Cabello-Havana,Know_It_Alls,409.59,12.2
120.87,Other,Know_Nothings,402.19,9.72
115.92,Camila_Cabello-Havana,Know_It_Alls,447.77,11.17
116.14,Ed_Sheeran-Perfect,Federalists,405.43,7.26
121.19,Camila_Cabello-Havana,Know_It_Alls,233.22,16.73
118.37,Drake-Gods_Plan,Know_Nothings,191,15.35
120.15,Other,Know_Nothings,541,6.35
115.45,Other,Know_Nothings,305.88,12.29
117.34,Drake-Gods_Plan,Federalists,380.59,7.84
115.37,ACDC-ThunderStruck,Federalists,578.23,2.79
117.03,Drake-Gods_Plan,Federalists,384.63,7.58
118.02,Rage_Against_The_Machine-Testify,Federalists,260.5,10.8
113.97,Rage_Against_The_Machine-Testify,Know_Somethings,363.97,15.98
122.15,Mozart-Die_Zauberflote,Know_It_Alls,505.5,9.78
121.64,Drake-Gods_Plan,Know_Nothings,292.85,12.71
129.9,Rage_Against_The_Machine-Testify,Know_Somethings,421.11,14.39
115.05,Other,Know_Nothings,458.38,8.59
116.24,Mozart-Die_Zauberflote,Know_Somethings,333.91,16.8
123.92,Camila_Cabello-Havana,Federalists,411.51,7.14
120.38,Ed_Sheeran-Perfect,Federalists,280.47,10.37
121.62,Ed_Sheeran-Perfect,Federalists,555.46,3.5
118.18,Drake-Gods_Plan,Know_Nothings,319.81,11.91
117.98,Drake-Gods_Plan,Know_Nothings,414.49,9.47
119,ACDC-ThunderStruck,Federalists,459.9,5.93
123.17,Mozart-Die_Zauberflote,Know_It_Alls,505.09,9.67
122.88,Mozart-Die_Zauberflote,Know_Somethings,414.08,14.66
118.46,Drake-Gods_Plan,Know_Nothings,477.5,7.89
115.65,Other,Know_It_Alls,470.79,10.66
119.9,Rage_Against_The_Machine-Testify,Know_It_Alls,430.45,11.62
114.7,Other,Know_Nothings,366.2,10.9
118.35,Other,Know_Nothings,376.24,10.57
118.17,Drake-Gods_Plan,Know_Nothings,441.28,8.98
121.96,Camila_Cabello-Havana,Know_It_Alls,447.59,11.31
116.09,Ed_Sheeran-Perfect,Federalists,346.38,8.78
116.87,Ed_Sheeran-Perfect,Federalists,364.52,8.36
118.82,Camila_Cabello-Havana,Know_It_Alls,393.54,12.66
116.9,Other,Federalists,526.8,4.24
122.44,Mozart-Die_Zauberflote,Know_It_Alls,475.49,10.62
123.77,Ed_Sheeran-Perfect,Federalists,310.07,9.67
120.59,Ed_Sheeran-Perfect,Federalists,433.49,6.51
122.36,Drake-Gods_Plan,Federalists,290.22,10.1
119.16,Ed_Sheeran-Perfect,Federalists,393.58,7.59
121.38,ACDC-ThunderStruck,Federalists,399.88,7.44
121.8,Ed_Sheeran-Perfect,Federalists,277.58,10.5
127.17,Rage_Against_The_Machine-Testify,Know_Somethings,180.45,20.56
121.67,Camila_Cabello-Havana,Federalists,356.26,8.66
124.45,Rage_Against_The_Machine-Testify,Know_It_Alls,347.45,13.78
121.23,Ed_Sheeran-Perfect,Know_Nothings,458.66,8.48
119.51,Mozart-Die_Zauberflote,Federalists,463.92,5.69
116.13,Ed_Sheeran-Perfect,Federalists,340.48,9.05
118.31,Drake-Gods_Plan,Know_Nothings,312.92,12.13
118.06,Drake-Gods_Plan,Know_Nothings,401.79,9.86
118.72,Drake-Gods_Plan,Know_Nothings,484.13,7.75
116.19,Mozart-Die_Zauberflote,Federalists,214.9,12.05
120.99,ACDC-ThunderStruck,Federalists,500.86,4.83
122.67,Ed_Sheeran-Perfect,Federalists,468.39,5.71
122.73,Ed_Sheeran-Perfect,Federalists,282.17,10.26
122.07,ACDC-ThunderStruck,Federalists,509.5,4.58
119.36,Rage_Against_The_Machine-Testify,Know_Somethings,444.16,13.83
118.44,Other,Know_Nothings,305.37,12.33
115.01,ACDC-ThunderStruck,Know_It_Alls,475.76,10.5
116.47,ACDC-ThunderStruck,Federalists,486.08,5.24
121.74,Other,Know_Nothings,307.26,12.41
116.63,Rage_Against_The_Machine-Testify,Know_It_Alls,674.92,5.59
126.43,Drake-Gods_Plan,Know_Nothings,349.55,11.12
124.99,Drake-Gods_Plan,Know_It_Alls,456.52,10.99
121.28,Drake-Gods_Plan,Know_Nothings,344.04,11.37
118.37,Other,Know_Nothings,532.07,6.4
116.37,Camila_Cabello-Havana,Know_It_Alls,193.05,17.7
121.76,Camila_Cabello-Havana,Know_Nothings,296.36,12.51
116.56,Other,Know_Somethings,319.76,17.24
119.45,Drake-Gods_Plan,Know_Nothings,449.93,8.66
125.61,Other,Know_It_Alls,364.12,13.53
121.39,ACDC-ThunderStruck,Know_Nothings,347.59,11.3
120.19,Other,Know_Nothings,184.34,15.31
116.63,Drake-Gods_Plan,Know_Nothings,389.53,10.18
120.18,Rage_Against_The_Machine-Testify,Know_Nothings,215.67,14.62
117.71,Other,Know_Nothings,435.56,9.05
125.14,Drake-Gods_Plan,Know_Nothings,381.84,10.35
118.94,Camila_Cabello-Havana,Know_Somethings,516.69,12.07
123.66,Ed_Sheeran-Perfect,Federalists,339.65,8.95
114.02,Drake-Gods_Plan,Know_Nothings,355.12,11.11
118.21,Rage_Against_The_Machine-Testify,Know_Somethings,327.13,16.84
116.02,Other,Know_Nothings,281.15,12.92
119.48,Rage_Against_The_Machine-Testify,Know_Somethings,314.47,17.21
123.72,Rage_Against_The_Machine-Testify,Know_Nothings,257.97,13.54
121.43,Ed_Sheeran-Perfect,Federalists,375.65,7.92
120.06,Rage_Against_The_Machine-Testify,Know_It_Alls,330.68,14.17
118.71,Camila_Cabello-Havana,Know_It_Alls,253.04,16.06
122.76,Ed_Sheeran-Perfect,Federalists,412.47,6.97
120.09,Drake-Gods_Plan,Know_Somethings,244.24,19.02
121.91,Camila_Cabello-Havana,Know_Nothings,296.83,12.61
119.19,Camila_Cabello-Havana,Know_Nothings,289.6,12.56
117.55,Ed_Sheeran-Perfect,Federalists,309.05,9.63
118.19,Drake-Gods_Plan,Know_Nothings,443.39,9.01
115.8,Drake-Gods_Plan,Know_Nothings,416.55,9.56
118.95,Other,Know_Nothings,498.25,7.46
122.5,Drake-Gods_Plan,Know_Nothings,306.47,12.26
126.35,Rage_Against_The_Machine-Testify,Federalists,367.61,8.09
123.63,Other,Know_Nothings,303.97,12.32
132.2,Rage_Against_The_Machine-Testify,Know_It_Alls,326.96,14.21
122.03,Camila_Cabello-Havana,Know_It_Alls,465.8,10.81
119.04,Drake-Gods_Plan,Know_Nothings,510.06,7.15
118.63,Other,Know_Nothings,308.31,12.28
116.8,Other,Federalists,459.65,5.84
124.13,Drake-Gods_Plan,Know_Nothings,662.27,3.14
120.58,Drake-Gods_Plan,Federalists,444.97,6.22
122.45,Camila_Cabello-Havana,Know_It_Alls,369.42,13.26
117.08,Drake-Gods_Plan,Know_Nothings,393.72,9.96
117.6,Rage_Against_The_Machine-Testify,Federalists,585.67,2.66
115.53,Mozart-Die_Zauberflote,Federalists,361.72,8.44
118.54,Camila_Cabello-Havana,Know_It_Alls,470.97,10.87
123.41,Drake-Gods_Plan,Know_Nothings,460.86,8.36
118.89,Rage_Against_The_Machine-Testify,Know_Somethings,330.15,16.81
122.08,Camila_Cabello-Havana,Know_Nothings,347.35,11.32
121.86,ACDC-ThunderStruck,Federalists,395.16,7.58
117.33,Rage_Against_The_Machine-Testify,Know_It_Alls,507.88,9.58
120.18,Other,Know_Nothings,279.79,13.01
115.61,Rage_Against_The_Machine-Testify,Know_Somethings,420.19,14.44
124.11,ACDC-ThunderStruck,Federalists,400.81,7.42
